24570;39859;57140;21704;
21155;33562;53244;19555;
21377;32369;52385;19518;
24147;38045;55992;20851;
30110;49525;63415;24866;
39955;69341;76362;31179;
51133;94333;92199;38979;
63629;120487;108030;47244;
72141;137347;118740;53164;
73978;140917;120755;53607;
69044;128280;112148;48912;
61274;105717;98740;42436;
56066;83948;84792;34925;
58399;71607;76755;31058;
68533;70674;75489;30022;
84377;76088;79037;31325;
99340;85384;84770;33554;
105443;88852;86562;34399;
99637;83755;83451;32688;
84710;72940;76392;30029;
64223;58579;68178;26191;
46740;44844;59992;22563;
32859;35369;54540;20333;
24667;29199;50993;19562;
19703;25385;48888;19170;
16903;23660;48014;20134;
15896;22970;47985;20133;
15051;22289;47755;20148;
14696;22156;47303;20176;
14451;21674;47066;19134;
14236;21518;46889;18607;
14051;21251;47222;19214;
13763;21073;47037;21134;
13600;21437;48355;26793;
13689;20984;50815;37933;
13592;21437;54843;54421;
13785;21755;61140;75184;
14030;22177;66252;95392;
14391;23526;71948;108347;
14446;24050;72955;106791;
15008;24681;71251;95371;
14606;24156;67563;76436;
14851;24711;62392;56132;
14525;23970;57673;40007;
14229;23607;53851;29851;
14177;23466;52415;24600;
14043;24111;53518;22703;
14274;25296;58807;25111;
14688;29080;70630;31717;
15273;35288;89881;42710;
15873;42534;112495;56075;
17517;51028;135191;69250;
18628;56533;150814;77406;
19763;58215;152681;78385;
20998;55362;140762;70443;
21303;49022;117608;57466;
21104;42155;95622;44274;
20814;36014;76548;32881;
19549;31392;64355;25222;
19133;28815;58140;22541;
19030;28881;57925;22325;
22178;32569;64318;26348;
28799;40852;78962;34169;
41984;56014;102251;47207;
61903;77043;130939;62879;
88112;101125;159473;78155;
113021;121704;178889;87355;
126874;131206;180599;87800;
126194;125815;165154;78214;
111140;108400;137800;63363;
86000;84547;108303;47222;
61392;61688;82800;34103;
41949;45148;66459;25148;
29681;34926;56710;20763;
23356;30044;52533;18489;
20030;27688;50459;17629;
18318;27059;50015;17481;
17873;26067;49125;16969;
17140;25926;48933;17088;
16866;25474;48652;16622;
17347;25088;48696;16451;
18762;26970;49614;17355;
21414;30332;52125;18474;
25155;38422;56874;20697;
31198;50043;64347;24659;
39347;67171;75459;30526;
47488;85089;86614;35836;
54230;98407;95059;40185;
56244;102325;97370;41053;
55289;97503;94051;39763;
53776;86481;87125;35828;
55710;76740;80510;32104;
65733;72830;78244;30475;
80341;77466;80251;31415;
99132;86903;85971;33657;
112014;94408;90170;35711;
112616;93628;89281;34673;
99459;82999;83747;32133;
78637;68587;74281;27940;
56815;52660;64933;23962;
39223;40726;57762;20704;
28192;32599;54044;19029;
22252;28858;51844;18725;
18889;26385;51814;18333;
16844;25607;51963;18540;
15570;24747;52037;18495;
15000;23822;51444;18415;
14333;23073;50325;17777;
14110;22763;49207;17237;
13555;22266;48911;16725;
13510;22940;50014;17784;
14245;25066;54688;20859;
14954;28355;65045;26347;
15391;34659;81970;36615;
17029;43518;105414;50081;
18555;52325;130651;64872;
19791;59962;151436;76577;
19903;63162;158828;81073;
19620;60258;149421;75465;
18835;53873;128250;63696;
18392;45422;104207;48771;
18585;39688;82747;36244;
20502;38620;70555;28829;
24673;45674;67956;27636;
32770;61999;75874;30881;
44614;88303;92274;39504;
58296;116495;111244;48955;
70317;140881;127466;57007;
75496;151088;134526;61087;
72281;142460;128526;58206;
61369;118466;112963;49985;
47059;88363;92836;39148;
34651;62067;75600;30821;
24940;43377;63896;24718;
19615;33570;60733;23607;
16719;31081;66140;27747;
15650;34489;81866;37792;
15887;42696;111288;55354;
16881;54273;148638;77519;
17400;65836;184896;98830;
17859;73458;208823;112139;
17933;74510;209903;112267;
17695;68814;189333;100008;
16925;58073;152696;77887;
16302;46007;115821;56362;
15466;36503;86407;39236;
15415;30295;68555;28902;
15080;27643;60525;25029;
15162;27651;61985;26725;
15561;30317;71362;33732;
15452;35052;86755;44318;
15807;40422;106133;56214;
16029;46192;124073;67185;
15852;48799;131643;71598;
15962;47977;128703;69377;
15190;43704;114785;59549;
14674;37851;96052;47665;
14702;32214;78118;38362;
14251;27977;65377;36014;
14569;26281;60400;43726;
14621;24970;61932;62317;
14859;25051;68451;91015;
15001;25650;76881;122511;
15132;25986;84088;147496;
14601;25925;88615;155533;
14243;26214;87814;144962;
13658;26001;83361;119162;
14006;26244;75185;88518;
13703;25622;67347;60421;
13926;25133;60970;42060;
14570;26526;58363;31584;
15288;28311;59155;27873;
16162;31940;66348;30458;
18015;39051;82739;39511;
19481;48125;108088;54302;
20540;60399;144014;75236;
21822;71933;182325;96519;
21496;80104;209799;111866;
21858;81859;216733;115998;
21740;77999;200761;106636;
22054;70616;169333;86724;
25474;67666;136147;67222;
32844;74222;114666;53251;
45221;95170;110732;50377;
62837;127436;122274;55326;
81178;164347;140636;64428;
94755;189933;154962;72102;
97622;194355;158052;73140;
89577;175036;147378;67391;
72459;139073;125391;56502;
53695;100452;102438;44814;
37963;67651;82540;34636;
27058;46288;68607;27487;
21192;34956;60592;23267;
18266;29089;55555;20851;
17170;27014;54421;20037;
16407;27244;56118;20933;
16673;30704;64288;26749;
17400;36763;81903;36451;
18287;46659;110007;53037;
19547;59482;148843;76495;
21031;72408;189112;100053;
21831;82688;218296;117473;
23102;85073;226205;121547;
23623;80592;208213;110111;
24495;71385;172324;88843;
26318;63525;135874;66156;
31296;62289;108726;49763;
38599;71392;96265;41873;
49333;90874;98563;41881;
62496;117882;111332;48044;
73909;141497;123844;54591;
79421;152304;129763;57340;
79807;148704;127022;56311;
75859;131029;115615;50073;
74466;110260;102370;43378;
81874;98586;94636;38874;
98763;97969;93532;38044;
120341;106007;98451;39489;
136385;114170;103074;41814;
138361;113918;102629;41451;
124503;102548;95162;37992;
98238;83474;83637;32888;
70422;63416;71881;27555;
48962;47177;62748;23192;
33666;36244;56718;20518;
24562;30170;53718;19037;
20310;27162;52288;18940;
18230;25963;52296;19178;
17207;25333;52436;19029;
17177;25437;52281;19015;
17652;25696;51770;18725;
18806;25807;51081;18377;
19926;26807;51748;18674;
20964;27845;53903;19807;
20777;29763;58503;22615;
21400;33081;69089;28740;
20873;37451;84918;38178;
19911;43741;107533;51616;
21075;51540;130933;65516;
23258;58207;147778;75125;
30002;64734;154466;77926;
45082;72496;148888;74281;
68703;84117;139222;66304;
100356;99956;129607;59222;
133000;117296;124392;54548;
154681;128369;120338;51629;
156385;126437;114911;48377;
139895;114021;105666;43859;
110110;92281;91895;37607;
76970;68940;78266;31732;
51081;49873;67704;27266;
34000;37482;60644;23932;
24703;30488;56036;21762;
19563;26881;53111;19622;
17007;24629;51022;18800;
15829;23540;50022;18147;
15437;24052;50814;18822;
15163;24881;54859;21347;
15133;28029;64081;27354;
15792;33273;81206;38311;
16465;40029;104681;53258;
16599;48466;129903;70444;
17280;55044;151332;83821;
17296;57673;158347;88080;
16939;55259;149296;82496;
16614;49125;128755;68710;
16608;41644;103096;52652;
15882;34023;81407;39762;
15776;29865;66103;34280;
16140;27881;60007;38348;
16622;27185;60281;53570;
17274;27762;65140;79770;
17391;28407;73445;114533;
17415;28118;81511;146126;
17036;27851;86459;167341;
16607;27482;86739;165096;
16866;27369;82629;144073;
17125;28229;76355;112119;
19244;32828;71423;80903;
23377;41710;70576;58622;
31378;58488;76526;49185;
41748;80674;88614;48555;
53718;105267;102918;53748;
63918;124630;114710;58436;
67600;131037;117495;59695;
63481;121183;111214;55096;
53969;99919;97318;46532;
42170;74947;81162;37731;
30659;52117;66896;31014;
23036;36977;57984;29384;
18311;28385;54444;35007;
16207;24830;55444;47992;
14386;23059;58792;67614;
14524;22310;64378;88903;
14014;22348;68132;106236;
13518;22236;70222;112229;
13999;22096;69607;105185;
13465;22155;66117;87318;
13415;22414;61341;66518;
13244;21940;56637;47622;
13725;22651;53599;35725;
14221;22762;52185;30407;
14163;22918;52214;32082;
13629;22918;53785;42534;
14067;23385;58533;62288;
14725;23703;65911;92185;
14600;24066;74888;125659;
14741;25087;82933;151599;
14629;25474;87162;162141;
14800;26021;87066;152103;
14495;26430;82637;125422;
14228;26087;75400;93393;
13925;25977;68762;65858;
13614;25347;62644;45252;
14088;24844;57444;32904;
14273;24600;55518;26955;
14244;25547;55081;25148;
14740;26829;59822;27074;
15844;32140;72081;33332;
17288;40556;94747;46562;
19221;53051;128311;65947;
20592;66354;167748;88556;
22228;77443;201074;107251;
22317;82623;215786;115324;
21740;80096;205748;109962;
21191;70970;177303;92650;
20896;59814;140600;70570;
21378;51348;108658;51215;
24406;50555;87310;39081;
30710;61163;81681;34888;
42318;83310;89473;37792;
56162;112326;105970;46051;
70229;140584;122556;54102;
79296;157835;132606;59238;
79332;155607;130637;58140;
70065;136123;117917;51629;
56696;106065;98829;41837;
42088;75082;79948;32637;
30377;52385;65384;25370;
23511;38118;56540;21422;
20214;32444;53414;19762;
20777;34518;54103;19793;
24377;43644;60518;22541;
31607;60214;71036;27940;
41421;81621;83948;34882;
50829;101274;96399;40718;
57488;114940;104896;44890;
58304;114414;105140;44874;
53230;101881;96540;41119;
44118;81793;84592;34762;
34148;62348;71955;28236;
25682;45228;61866;23066;
21303;35400;55156;19896;
19244;32037;53296;18814;
20511;35251;54599;19933;
25422;46607;61948;23297;
34511;66793;74133;29310;
46837;91984;90904;37377;
59229;119902;108792;46592;
68992;138482;121918;53334;
70962;141754;124689;55244;
65325;127383;116184;50784;
53555;102791;101021;43519;
40251;76325;84140;35050;
29896;53451;70622;27792;
22867;38281;61022;22858;
19081;31103;55095;20267;
17385;27673;52489;18629;
16844;27607;53111;19245;
16970;30029;58385;22370;
17644;34043;70007;29250;
17910;40422;89022;41140;
18555;48748;115503;56682;
19541;57747;144533;74311;
19925;64718;167851;88614;
21297;67755;176903;92831;
23139;67481;167755;86917;
25607;65606;146630;74362;
30495;66628;123192;59118;
38666;75488;109125;49784;
49044;94267;107066;47414;
61859;119140;114259;50533;
72881;140518;124555;54999;
78754;151651;129718;57562;
77392;145584;124599;55096;
72763;126629;112496;48747;
71726;107111;98667;42569;
78103;93718;90977;37481;
96141;94318;90652;37496;
119866;104993;96955;39606;
137659;114799;102866;41607;
142325;116081;103222;41918;
129126;105977;97295;39148;
104525;87376;86015;33836;
75710;66956;73999;28703;
52044;49355;63340;24245;
35629;37629;56814;21630;
25889;30792;53051;21133;
20429;26800;50585;21052;
17792;24955;49792;21304;
16081;23496;49037;20866;
15458;22948;48370;20459;
15081;22289;47762;19652;
14688;22066;47340;18533;
14074;21741;46977;17919;
14229;21888;47777;20222;
14274;22311;49992;25229;
14392;22830;53762;35962;
14585;23363;59807;52585;
14666;24592;65881;73859;
15066;25050;72060;95445;
15310;25489;75140;108318;
15594;25044;75200;108006;
15072;24637;71607;95955;
14642;23918;66674;76970;
14644;24548;64118;58037;
14725;26126;65717;45836;
15258;30844;76215;43287;
15799;37622;97370;50585;
17667;48103;126585;65940;
19791;58830;157977;83280;
22229;67473;180815;95785;
24244;70703;185525;97925;
25458;67629;170976;89045;
25601;59503;142296;71710;
24674;49585;111807;53489;
23266;40607;85133;38303;
21800;34473;70400;29331;
20858;32199;65059;26940;
22910;34769;71436;29999;
29770;44267;88000;39539;
45155;61814;116866;55488;
71755;87872;148904;73761;
108867;120014;181837;90631;
147824;150156;201815;99903;
176666;168185;203822;99488;
185868;169556;188186;89399;
170917;150591;158682;73302;
137265;119717;125650;55436;
98475;87845;95859;40155;
67282;62852;75948;30044;
44576;45067;62540;23519;
32296;35340;55600;20007;
26606;30918;52377;18459;
26169;30481;51992;18548;
30978;34288;54288;20185;
41422;41340;58918;22704;
57444;52563;65903;26829;
76199;66341;74252;30747;
90740;76569;79718;33622;
96853;81222;82622;34858;
92216;77771;80467;33073;
77866;67726;74340;30385;
60807;55480;66274;26281;
46044;44303;60029;23785;
36503;37392;56525;24778;
31058;33903;55347;29591;
27813;31207;56348;39584;
24770;29230;58837;52599;
22326;27666;61652;66207;
20252;26570;63577;76451;
19926;26132;64363;78806;
22156;27726;64415;72341;
30614;33695;65385;61978;
48164;46792;69963;51955;
77637;68318;79563;45674;
116503;97510;95326;45414;
157659;125948;111549;49570;
185837;145504;122904;53363;
188657;148697;125103;53623;
169169;133695;116569;49221;
132266;108192;101829;42274;
92563;80096;85155;34800;
61288;57156;71866;28384;
39534;41437;62059;23934;
27362;32429;56192;20970;
21326;28200;53148;18955;
18221;25511;50792;18369;
16948;24948;50703;18214;
16310;25548;54325;20319;
16103;28133;63185;25222;
15977;32837;79015;34910;
16429;40006;103354;49236;
17126;48866;129784;64969;
17553;56919;153437;78895;
17970;61096;164303;84645;
18386;60096;158598;80813;
18481;55304;138081;69104;
18466;48170;111925;53503;
18636;41666;87747;38963;
18778;36140;70548;28837;
18466;32444;59807;23088;
17815;29303;53637;19111;
17688;27645;51103;17903;
17184;26785;49807;17310;
17518;27266;49651;17539;
19311;31844;53125;18785;
23807;42148;59274;22022;
32080;59519;69503;27518;
43259;84748;86022;35162;
57318;113289;103466;44001;
68147;134984;117251;50778;
71592;141519;121155;52889;
68451;130985;114363;49992;
57355;108696;100044;42836;
44755;81088;83251;34252;
33282;57925;68874;26318;
24555;41444;59163;21904;
20133;32866;53118;19237;
19281;30777;52659;19103;
20852;35703;55362;20052;
25836;46977;62288;23874;
34214;65548;73666;29466;
44348;87370;87919;36347;
53236;105311;99400;42533;
57607;113978;105933;46044;
56059;110451;105192;45866;
49414;95029;96103;41695;
39274;73696;83222;35318;
29636;53762;70800;29585;
22622;39740;61614;25074;
17978;30822;55814;21511;
15385;26096;51555;19563;
14436;23941;50844;19141;
13903;23984;52947;20637;
14088;26259;61340;25525;
14080;30524;76689;35799;
15007;38726;102473;52015;
16237;48865;133435;72281;
16503;58052;162066;90703;
17005;63769;178169;100555;
16888;63192;175666;98697;
16621;57569;154563;85354;
15724;48458;125303;66584;
15347;39777;97096;48613;
15332;32593;75126;36251;
15014;28081;62503;32495;
15555;26674;58651;39510;
15711;26778;60533;57622;
16309;27044;66830;87999;
16851;28066;75985;125139;
16919;28622;85132;156978;
16816;28230;89154;173080;
16056;27488;88541;165214;
15838;26917;83733;141725;
15688;26845;75636;106600;
17480;29814;69621;75340;
20340;35214;66436;52643;
26421;48022;70163;41516;
35659;66918;79621;40050;
46532;90599;93585;44065;
57511;112733;106821;49517;
64465;125148;115466;53207;
63577;124393;114977;52837;
57421;108992;106384;47697;
46384;85585;92155;40407;
36044;63814;78711;32859;
27858;46029;67192;26873;
23688;36518;59681;23200;
21763;31170;55467;20667;
22081;29504;54066;20363;
22237;29600;56599;22193;
22052;31911;64955;27044;
21281;36437;81030;36215;
20764;44473;108214;52185;
20962;54333;141926;72563;
22720;66318;177407;92873;
27830;76584;199658;106458;
37816;85222;205333;107897;
57806;94252;193318;99406;
87030;106912;173903;85785;
121482;121265;154401;72733;
151021;134674;140785;63199;
165139;138695;129605;55732;
159451;130103;117311;49267;
134882;110934;103237;41451;
102384;86325;86103;34154;
70748;62747;72348;27377;
46933;46051;61296;22755;
33235;35688;55399;19814;
26585;30703;52385;18096;
26408;30755;51747;18022;
32229;34385;54266;19074;
44459;43570;60274;21823;
63357;56942;68014;25762;
84473;73170;77258;30087;
100614;84607;84392;33310;
104378;86836;86207;34251;
95999;81252;82615;32518;
78378;68030;74800;29030;
58927;53986;67273;25503;
41377;40977;59977;22400;
29057;33162;55110;20430;
22215;27874;52066;19393;
18303;24681;50525;18680;
16481;23637;49237;18356;
15511;22793;48347;18281;
14362;22310;47703;17606;
14332;22110;48355;17807;
13888;22540;51059;19496;
13845;24393;57103;23089;
14288;27836;67711;29821;
14435;32029;81199;38325;
15082;36496;94711;48170;
15399;40608;104666;55356;
15512;41016;105962;57378;
15503;38607;99170;53532;
15355;35043;86630;45962;
14748;30703;72859;36317;
14281;27192;62059;29095;
14452;24963;54785;24836;
14517;23970;51822;24437;
15185;24289;51948;30281;
15732;24970;54962;43859;
15844;26088;61466;69452;
16487;27540;69918;103495;
16955;28250;79421;139139;
16525;28051;86755;167246;
16272;27548;89163;174592;
16080;26897;87518;160006;
16118;27103;80710;128584;
16487;28977;73726;94481;
19147;34295;70126;66363;
24406;46088;71851;49637;
33614;64725;81029;43859;
45940;90133;95036;46444;
57570;113480;110421;52295;
65170;128992;121459;56866;
65725;129667;121688;56703;
59674;115608;112666;51978;
49192;92734;98793;44251;
37911;68800;81666;35347;
28407;49724;68548;27940;
22222;37452;59636;23466;
19356;31562;56822;22318;
17533;30903;61925;24881;
17658;35459;76325;33740;
18948;45148;104659;50666;
20747;58229;143437;74245;
22266;73703;188970;101186;
23185;85586;225577;122317;
23726;90570;241169;130976;
23192;86436;227104;122125;
21695;75044;191526;101363;
21946;62651;149489;75162;
23534;53347;112859;53695;
27103;51999;89829;39643;
34059;61051;82348;34763;
45866;82718;89629;38067;
60808;113702;106903;45984;
76689;148163;126666;56201;
88192;171006;141703;63703;
91169;176411;144733;64635;
85370;161407;133977;60318;
74852;132385;115815;50644;
66970;104947;98022;41806;
68281;86629;86444;35636;
80622;83029;83978;34592;
99125;89621;87681;35473;
116829;98600;93045;38237;
123844;102585;95422;39000;
115473;95688;91577;37251;
96014;81429;83088;33059;
72009;63813;71985;28458;
50608;47509;62096;24600;
34399;36383;55910;22600;
25266;29496;52504;21711;
20570;26215;50259;21756;
17747;24082;49185;21126;
16184;22999;48511;20888;
15347;22585;48444;20229;
14785;22222;47911;19467;
14615;21814;47777;19015;
14289;21955;47911;20030;
14666;21896;48785;24615;
14459;22163;51096;34823;
14384;22274;55393;50622;
14963;23385;62696;73614;
15082;23489;69688;97792;
15058;24591;75243;114022;
14999;24755;77541;117740;
15347;25599;76718;105719;
15628;25353;70727;84696;
17163;26052;65533;63452;
18651;27007;60829;45259;
20845;28414;58711;34303;
22719;31148;61244;30717;
23362;34606;69311;32932;
22866;38599;85666;40659;
22058;46511;111837;55844;
21777;55756;144637;74770;
23073;66727;177474;93709;
26838;75584;197533;104724;
36080;82429;198451;103933;
54099;90112;185526;94436;
84687;102667;165852;81348;
122889;120823;151221;70703;
160644;139504;142851;63986;
184711;152036;137519;59829;
185088;147912;128525;54037;
162510;130636;114932;47799;
126169;103095;97969;39710;
88503;75993;81674;32281;
57837;54919;69689;26525;
38044;40177;61704;22956;
26741;32058;56732;21000;
21667;27948;54148;20148;
18044;25363;51800;18695;
16155;23659;50007;17629;
14881;22696;48992;17415;
14081;22652;50459;18140;
14251;23629;55037;20511;
13837;26570;64095;26171;
14141;31244;80348;35340;
14747;38118;102192;48297;
15110;45850;125280;61162;
16110;51563;141244;70659;
16280;53266;145422;73133;
16325;50852;135371;67422;
15636;44392;115237;55681;
15051;37689;93585;42896;
14510;31540;74993;31725;
14192;27075;61674;24319;
13880;24103;54525;20266;
13865;23155;52437;18874;
13636;23689;54814;20540;
13792;26288;62288;25370;
14037;30326;76230;33355;
14266;35466;93822;43880;
14347;41007;110666;53689;
14650;45067;122814;61193;
14628;45517;124117;61614;
14319;42844;114770;56741;
14266;38259;99073;47392;
13496;32570;81088;36770;
13621;27725;66156;28346;
13569;25178;57858;24007;
13570;24178;54992;22689;
13778;24466;58169;24962;
13902;27339;67407;31858;
14650;32985;84311;43785;
15007;39385;104978;56614;
15814;46036;125451;68904;
16134;50325;137147;76281;
15978;50052;136799;74466;
15466;46370;123126;65066;
14985;40111;103651;52748;
14843;33941;83252;42000;
14495;28858;68711;37139;
14793;25629;61355;42444;
14495;24044;61162;59606;
14903;23311;66414;88423;
14867;23109;74043;123969;
15185;23969;82155;155266;
15104;23820;86904;170133;
14939;23540;86673;164274;
14762;23474;81636;139267;
14713;23414;73274;105473;
14317;23385;65667;74392;
14468;23874;60577;52312;
15362;24615;57970;43081;
15608;25163;58066;46562;
15874;25955;63222;63769;
16688;26866;70014;94978;
17050;27169;80102;133288;
17405;27592;90356;169081;
17259;28126;98889;191940;
17124;28375;101014;189330;
17523;28866;97354;165378;
18659;29245;89777;127910;
19926;30311;80725;91866;
22740;31910;72682;63067;
24732;33044;66888;45362;
25599;33718;64311;35548;
25585;34518;65436;33200;
24636;36548;74533;36867;
23534;42281;95325;47793;
23407;52651;129992;67622;
26822;69066;178422;94999;
35576;90548;229970;123799;
55513;115496;271148;145621;
90059;142362;288637;153659;
138674;171547;284867;146785;
192791;197362;262652;131964;
236237;215628;236682;113679;
254658;215554;205637;95274;
238189;194734;172971;77792;
196673;159199;140243;60822;
145058;119125;110963;46607;
98303;84296;88414;36214;
63711;59340;72726;29022;
42133;43948;64459;25103;
30236;34984;59711;22792;
24591;30666;57162;21844;
21793;28555;55488;20696;
20807;27985;54155;19681;
21281;27526;53266;19132;
21526;27837;53148;18814;
21926;28466;55288;20244;
20607;29385;59963;23222;
20139;32095;71296;30096;
18970;37948;90674;40754;
19873;46244;117022;56525;
22585;57045;146400;74126;
29252;68473;168689;86252;
41496;79836;178918;91028;
63012;91783;174720;87362;
91022;105703;162926;78932;
119209;118171;147363;68457;
138837;125111;134629;59947;
141895;120998;120058;50874;
128102;107206;104229;43068;
101682;85429;88688;35037;
73875;65911;75363;28822;
50067;47948;64481;23844;
34311;36362;58488;21251;
24711;30103;55177;19689;
19977;27162;54251;19577;
17718;25645;53451;19103;
16236;24222;52096;18554;
16051;23696;51289;17940;
16748;24059;50481;17534;
17547;24504;50844;18043;
17940;25614;53622;19370;
18918;28659;61325;23599;
19452;33080;75178;32072;
19415;40532;97496;45614;
19739;48747;125457;61969;
19887;57089;153755;77769;
20934;63815;169754;87673;
24028;66288;170325;87695;
29969;66111;154887;77696;
42348;67776;133644;64598;
61024;73260;115259;52652;
84191;83636;104659;45297;
104606;93554;99807;41605;
113665;96858;96192;38956;
111637;93429;91451;36007;
95777;81311;83089;31947;
74265;66363;73259;27822;
53295;52208;64525;23881;
37674;40644;57363;20259;
27718;33777;53326;18488;
21792;29555;50089;17577;
18748;26867;49096;16577;
17296;25274;48096;16140;
16259;24592;47992;15659;
16341;25629;48029;16370;
18022;29593;51214;17822;
21533;36866;55652;19725;
27954;50414;64000;24229;
36666;69444;75585;29815;
45784;88147;87400;35666;
53074;102778;96311;40006;
55533;105881;98184;41243;
51881;97742;92555;38659;
44125;80096;82370;32821;
34807;61421;70148;27066;
27392;45940;60495;22222;
21777;36644;54488;19362;
20251;32770;52407;18474;
20933;35777;54437;19445;
25525;46221;60881;22259;
32777;62956;72029;27769;
41948;83511;83636;34125;
51214;101081;95518;40111;
56378;110606;102184;42948;
55570;107214;99251;41659;
48985;92377;89896;36926;
39925;72815;78074;31333;
31443;55356;66578;25510;
25141;43029;59414;21927;
23221;39022;57325;20763;
25444;45310;61414;23089;
32643;61904;71888;27917;
44466;87726;88622;36399;
58036;117385;107793;46058;
70340;141117;123622;54393;
76073;151778;130734;58341;
72696;143830;127090;56422;
62052;120317;112199;48473;
48474;90467;93088;38925;
35733;64370;76555;31422;
26370;45696;63992;24540;
20652;33933;56592;20852;
17333;28118;53110;18711;
15962;26059;53533;19815;
15021;26859;59955;23229;
14917;30141;72436;31015;
15872;37074;94829;43777;
16422;44740;120385;59755;
17297;53466;146318;74518;
17548;58918;161865;83517;
18038;59044;160420;82317;
17808;54311;143607;72614;
17844;47355;119215;57955;
18466;40355;94273;42859;
19230;34874;75430;32014;
20762;32000;64318;25762;
21608;31755;61747;24245;
22029;33131;66548;27124;
21615;36096;78400;33718;
20585;40428;95858;44333;
20192;45689;115192;55688;
20208;50910;131489;65215;
23081;54778;136814;68549;
30177;58481;133541;65399;
45481;65169;123754;58400;
71111;78488;114615;52408;
105489;97601;113340;48614;
139644;119037;116156;49436;
161503;132170;119415;49814;
164970;132755;116570;48095;
148414;120127;108659;44229;
117333;97555;94762;38059;
83679;72934;80770;32185;
56105;52956;69103;26865;
36526;39474;61651;22606;
25613;31717;56192;20452;
20266;26629;52903;18837;
16754;24496;51029;18102;
15511;23674;50333;17740;
14844;23377;51266;18377;
14532;24518;54666;20444;
14288;26696;63303;25111;
14688;31778;79533;34837;
15127;39200;101733;47734;
16176;46918;126614;62859;
16739;53311;146622;73495;
17124;56585;153422;78547;
17318;55044;144887;73208;
16376;49221;126169;61673;
15799;41955;102629;48370;
15170;34896;81392;35444;
15133;30089;66807;26718;
14873;27214;57955;21756;
14992;26562;55474;20756;
16177;28859;58799;22859;
16733;32614;68651;28021;
17755;38918;82792;36777;
18422;45799;102829;48156;
18719;51029;120311;58466;
18866;54407;131577;64940;
18147;52910;130422;64518;
17489;49134;119014;57526;
17792;44822;103332;48156;
19652;43941;88726;39081;
24793;50747;81230;34652;
34274;69215;85933;35880;
48940;98215;100044;43147;
66695;135325;122554;54376;
83733;169324;144125;65473;
92036;185651;156059;71763;
90110;179399;152022;70265;
78015;153556;136377;62163;
61614;117243;113437;50207;
45103;83615;90680;39577;
31785;56326;73192;30481;
23355;39852;62318;24851;
18814;31059;57348;22630;
16111;28652;60318;25578;
15363;31103;73688;33554;
15525;39089;100703;50466;
16242;50754;139392;74643;
17276;65518;187154;104036;
18448;78777;228809;129339;
18792;85570;247778;140168;
18834;83245;237349;134134;
18050;73843;203325;113682;
17577;60592;159206;86697;
17169;47793;118243;61792;
16363;37814;87970;43466;
16244;31504;68385;33696;
15733;27667;59237;33273;
15926;25622;57599;42873;
16303;25051;60710;63273;
15888;24318;66748;91659;
16004;24251;74747;126111;
15962;24259;81584;151645;
15821;24452;84422;159746;
15778;23704;82607;148370;
15420;23771;76783;122497;
16258;24103;69807;92570;
16785;24888;63429;65740;
18289;26036;59651;47555;
20733;28251;58577;39341;
22208;29526;59289;42844;
23133;30962;63088;57904;
23081;30940;69362;86081;
21813;29711;77976;124213;
20495;29134;87414;165001;
20310;28406;94059;193037;
23326;30288;97377;198311;
30769;35368;97125;178400;
47904;47889;96532;146636;
76369;68316;99473;112963;
115215;97214;108874;89823;
153874;125118;119569;76007;
180956;144311;127258;68859;
184600;146607;127258;62511;
165732;131978;116785;54999;
130125;106258;100859;46400;
93630;79510;83547;38792;
62557;56993;69548;32413;
41882;41363;60363;27585;
28888;31799;54155;24422;
21830;26971;51118;22475;
18200;24052;49296;21007;
16133;22578;47377;19400;
15222;21785;47399;19578;
14585;21252;47347;20704;
13851;20874;48177;24607;
13725;20962;50533;32948;
13473;21659;54488;47985;
13599;22051;59466;66822;
13533;22281;66384;85711;
13680;23259;72110;100266;
13658;23371;73666;102555;
13628;23637;73007;93563;
13592;23511;68444;76222;
13652;23400;63029;58015;
13074;22948;57784;43006;
13007;22755;55215;33082;
13547;24043;56259;28814;
13674;25866;61903;30674;
14052;30525;75903;37895;
14917;38503;100400;53014;
16089;49074;132185;73429;
17415;59585;166569;95036;
18013;67481;190267;109104;
18495;70585;196496;112887;
18125;66814;181429;102429;
17250;57931;152222;83902;
16703;47829;118599;62741;
16407;38629;91540;47355;
16081;32837;72881;41377;
16444;30044;65236;47829;
17163;29384;65659;68754;
17695;29429;72948;106400;
17734;29836;83074;151570;
18142;30183;93866;193244;
17459;29547;100222;217939;
16665;28163;100220;213283;
16290;27423;93955;184119;
16473;27518;84999;141919;
17748;31080;76866;101289;
21518;39214;74600;72296;
28592;54629;78110;56244;
39540;78630;89280;51712;
52822;106912;104912;55303;
64955;131386;118405;60325;
72170;143139;125540;63665;
71577;139725;122504;61407;
63007;119741;109000;53874;
51022;93370;92422;44489;
38274;67473;75534;34763;
28562;47784;63044;27969;
22451;36058;55555;24290;
18703;29881;52207;25126;
17511;27437;52466;30844;
16829;27377;55370;43051;
17125;27992;60414;63065;
16932;28754;65867;86118;
16836;29058;71674;106510;
16621;27992;74600;118481;
16316;27394;74392;115636;
15630;26733;70703;99148;
15991;26889;67014;77770;
17526;29984;62999;58415;
20489;37785;63918;43933;
27651;52688;70429;38948;
38281;76148;83526;40955;
51467;104843;100843;46614;
65029;132312;117207;53829;
73963;149385;126622;57852;
